	th1_ko1.cel	th1_ko2.cel	th1_ko3.cel	th1_wt1.cel	th1_wt2.cel	th1_wt3.cel
1455437_at	9.432844	9.3464	9.442628	9.233787	8.783045	9.073293
1455438_at	5.438015	5.276041	5.30414	5.482791	5.61411	5.363343
1455439_a_at	13.98395	13.97101	14.00004	13.97589	14.06963	14.0339
1455440_at	7.208279	7.344001	6.644297	6.200077	6.731761	6.619744
1455441_at	7.525271	7.614255	7.535387	7.514957	7.275709	6.963016
1455442_at	4.654668	4.628974	4.781032	4.600425	4.537046	4.57473
1455443_at	4.246499	4.40473	4.33088	4.312353	4.524179	4.343381
1455444_at	3.188135	3.302647	3.164462	3.030865	3.11644	3.084398
1455445_at	3.713143	3.671702	3.761348	3.405293	3.537925	3.432589
1455446_x_at	6.829632	6.63096	6.502116	6.801375	6.729207	6.549337
1455447_at	4.172798	4.202295	4.327232	4.088016	4.236307	4.0898
1455448_at	4.603763	4.430265	4.560817	4.421817	4.328456	4.334
1455449_at	3.868886	3.7252	3.806872	3.798724	3.671702	3.747457
1455450_at	8.637739	8.665075	8.662984	8.655707	8.778064	8.803183
1455451_at	3.537527	3.533941	3.311922	3.196231	3.291297	3.649437
1455452_x_at	4.173324	3.892084	3.97352	4.037293	3.977295	4.002636
1455453_at	6.853777	7.06355	6.922549	7.070234	7.146695	7.09762
1455454_at	3.980783	3.971661	4.005931	3.81149	3.946512	3.94698
1455455_at	3.672142	3.595279	3.754325	3.734853	3.685582	3.696763
1455456_a_at	9.682505	9.787482	9.958811	9.431336	9.436605	9.506019
1455457_at	4.39261	4.150509	4.234781	4.210016	4.115648	4.041859
1455458_x_at	8.433263	8.355035	8.334277	8.281408	8.459108	8.424724
1455459_at	5.967174	5.994596	6.207207	6.06733	5.971909	5.997036
1455460_at	3.459196	3.181791	3.3597	3.318782	3.54373	3.474996
1455461_at	4.958275	5.060177	4.976622	5.008494	4.866351	4.57311
1455462_at	5.342098	5.26166	5.541844	5.594779	5.336045	5.528341
1455463_at	3.939541	4.132789	4.175683	4.120239	4.166051	4.206595
1455464_x_at	4.563807	4.502168	4.42535	4.57697	4.415192	4.620779
1455465_at	4.361688	4.267597	4.281302	4.525289	4.311008	4.430265
1455466_at	3.644344	3.570161	3.470588	3.614954	3.758645	3.731393
1455467_at	3.677152	3.913142	3.512525	3.941654	3.927022	3.648453
1455468_at	4.060026	4.153515	4.144944	4.561274	4.496009	4.63805
1455469_at	5.018665	5.156518	5.014655	5.225894	5.192537	5.105765
1455470_x_at	9.217135	9.21611	9.505069	9.621834	9.786217	9.618398
1455471_at	3.558117	3.448317	3.405886	3.469047	3.671702	3.539538
1455472_at	4.05261	4.215717	4.036196	4.040895	4.036196	3.864499
1455473_at	4.808631	4.568211	4.679067	4.676742	4.783637	4.639057
1455474_at	4.837494	4.537536	4.658348	4.839315	4.671943	4.716019
1455475_at	4.315405	4.253063	4.17118	4.325832	4.283762	4.28392
1455476_a_at	7.14781	7.322481	7.689426	7.084419	7.120849	7.081491
1455477_s_at	7.663798	7.573958	8.035138	7.132898	7.31947	7.529777
1455478_at	6.94529	6.978854	6.932365	6.837298	6.763964	6.915056
1455479_a_at	12.77391	12.62609	12.74375	12.8722	12.98061	12.83711
1455480_s_at	12.09481	11.98664	12.07087	12.01435	12.06783	12.01765
1455481_at	7.906351	8.174329	7.892594	8.077358	8.101729	8.214501
1455482_at	7.527843	7.675353	7.456304	7.399437	7.466454	7.418732
1455483_at	6.397276	6.380692	6.3431	6.137239	6.167624	6.235538
1455484_at	3.842544	3.962613	3.684435	3.622091	3.664834	3.745494
1455485_x_at	13.88198	13.82106	13.72277	13.87346	13.89246	13.96555
1455486_at	3.901105	4.105854	3.919308	4.165948	3.923185	3.989093
1455487_at	6.931968	6.945827	6.875007	6.663202	6.746826	6.705273
1455488_at	8.184701	8.09862	8.126865	8.40216	8.324621	8.1744
1455489_at	3.612908	3.582612	3.580812	3.728795	3.825689	3.694703
1455490_at	3.554016	3.492381	3.417844	3.567676	3.53106	3.512252
1455491_at	8.286755	8.257515	8.228216	8.354268	8.232602	8.350322
1455492_at	3.7563	3.427502	3.707279	3.619054	3.639661	3.501886
1455493_at	7.271216	6.969783	7.037367	7.212839	7.168398	7.236433
1455494_at	4.324058	4.24247	3.984437	4.04347	4.187329	4.274001
1455495_at	7.41125	7.604029	7.34164	7.768334	7.583441	7.663172
1455496_at	8.263655	8.508722	8.409723	8.324407	8.124963	8.268962
1455497_at	5.369799	5.355159	5.220688	5.35366	5.276646	5.317254
1455498_at	3.453126	3.667714	3.643153	3.67683	3.493941	3.667714
1455499_at	4.118296	4.030177	4.072888	4.095741	4.163052	4.158387
1455500_at	8.88024	8.687598	8.230459	9.287303	8.602619	8.983164
1455501_at	4.439965	4.717994	4.641137	4.540183	4.597622	4.238293
1455502_at	8.132788	8.285144	8.132035	8.14982	8.36852	8.250058
1455503_at	4.36604	4.574602	4.171503	4.641237	4.43928	4.42185
1455504_a_at	9.125462	9.177608	9.179115	9.309509	9.190984	9.258876
1455505_at	5.321253	5.937838	5.637598	5.810286	5.640675	5.570396
1455506_at	5.246495	5.179267	4.970177	5.159773	5.242901	5.194427
1455507_s_at	7.696656	7.673011	7.854482	7.014558	7.191859	7.004977
1455508_at	7.626631	7.890035	7.644717	7.801938	7.770149	7.74546
1455509_at	5.188552	4.903422	5.084623	5.173795	4.912173	4.888665
1455510_at	5.274258	5.33024	5.570696	5.379328	5.423205	5.329689
1455511_at	4.220366	3.955754	3.979566	4.150509	4.10622	4.109052
1455512_at	3.368054	3.363691	3.148454	3.383544	3.372617	3.136013
1455513_at	8.489432	8.552044	8.098996	8.384734	8.36278	8.426688
1455514_at	5.155763	5.149166	4.456716	4.945089	5.061952	5.290046
1455515_at	6.975916	7.013272	6.912124	7.09673	7.113958	7.113958
1455516_at	3.386647	3.393278	3.276539	3.379048	3.395384	3.274407
1455517_at	6.389196	6.381279	6.481565	6.465366	6.554444	6.516506
1455518_at	6.727887	7.20795	7.007571	6.916995	6.966736	6.970666
1455519_at	3.016175	3.156421	2.940034	3.020342	2.908724	3.056791
1455520_at	6.016884	6.049453	6.230846	6.104392	6.423667	6.199959
1455521_at	3.011518	3.216179	3.193213	3.269056	3.217618	3.417056
1455522_at	4.277895	4.154837	4.2723	4.344499	4.263945	4.336297
1455523_at	5.964042	6.139262	6.245157	6.093239	6.147621	6.120357
1455524_at	7.194255	7.305481	7.442957	7.248803	7.301063	7.348651
1455525_at	5.978943	6.157676	5.889513	6.071622	6.002013	6.016298
1455526_at	6.340789	6.222955	6.225819	6.357182	6.351951	6.173438
1455527_at	5.643746	6.03368	5.320042	5.990796	5.920087	5.841755
1455528_at	3.755479	3.91416	3.832203	3.893275	3.799151	3.859643
1455529_at	5.407986	5.028009	5.264813	5.148788	5.132376	5.093766
1455530_at	3.558163	3.455228	3.705178	3.348335	3.518754	3.403812
1455531_at	3.471076	3.556955	3.429768	3.509841	3.407801	3.201413
1455532_at	6.737595	6.503331	6.586437	6.616155	6.521978	6.665293
1455533_at	7.719879	7.596545	7.423783	7.321304	7.224033	7.273152
1455534_s_at	7.708656	7.808174	7.988099	7.951513	7.837815	7.935276
1455535_at	6.015151	6.427136	6.234335	6.337756	6.057485	6.402693
1455536_at	4.383644	4.259581	4.149884	4.289516	4.338968	4.234781
1455537_at	3.627093	3.535726	3.482656	3.329167	3.452249	3.448378
1455538_at	4.810495	4.920731	4.770664	4.710568	4.552668	4.869737
1455539_at	7.209786	7.448137	7.098886	7.200044	7.250336	6.986348
1455540_at	3.814867	4.037681	4.014122	3.97813	3.837762	4.196421
1455541_a_at	4.045194	3.9654	4.324941	4.262507	4.117345	3.821564
1455542_at	4.572283	4.461815	4.420744	4.641206	4.641506	4.697707
1455543_at	6.082999	6.257226	6.074123	6.114281	6.131587	6.135459
1455544_at	5.862836	5.81646	5.979613	5.900447	5.948922	5.85904
1455545_at	8.126551	8.087782	8.427987	8.065879	8.052317	8.063526
1455546_s_at	10.73661	10.67527	10.93359	10.68677	10.65927	10.73147
1455547_at	7.719478	8.170086	7.889729	7.67948	7.725662	7.603108
1455548_at	5.229187	5.487157	5.355685	5.229187	5.450678	5.050855
1455549_at	7.667805	7.344313	7.031745	7.631086	7.56897	7.646971
1455550_x_at	10.72004	10.96891	11.4016	10.8852	10.93495	11.14641
1455551_at	6.218433	6.097983	6.10583	6.426606	6.269812	6.467544
1455552_at	6.911066	6.990441	7.225001	6.4136	6.691929	6.789131
1455553_at	7.032621	6.803382	6.478194	6.900613	6.995079	6.966916
1455554_at	4.024793	3.935285	3.863515	4.025199	3.93465	4.033174
1455555_at	4.28814	4.396597	4.156283	4.273589	4.249092	4.253045
1455556_at	8.43149	8.141362	8.128652	8.121317	7.861886	8.285635
1455557_at	3.361423	3.113277	3.354331	3.229302	3.377923	3.205008
1455558_at	6.575428	6.426083	6.405983	6.63505	6.396282	6.410031
1455559_at	3.744828	3.821744	3.904327	3.794981	3.930969	3.792935
1455560_at	4.378231	4.307887	4.210879	4.372959	4.404502	4.186201
1455561_at	3.370856	3.318782	3.311064	3.452389	3.362352	3.372394
1455562_at	6.097199	6.104345	6.136412	5.986016	5.911236	6.045728
1455563_at	9.084212	9.139574	9.119411	9.054975	9.014654	9.05027
1455564_at	6.035668	5.98792	6.008112	6.020481	6.246934	6.09784
1455565_at	4.453208	4.528452	4.52565	4.635336	4.545177	4.499819
1455566_s_at	3.756466	3.786133	3.491672	3.798836	3.805462	3.714097
1455567_at	3.963974	3.873236	4.01606	4.147289	3.797881	4.132844
1455568_at	6.924984	6.899645	6.940727	6.960169	6.901735	6.926961
1455569_at	5.697768	5.524485	5.399539	5.504484	5.630062	5.394521
1455570_x_at	8.179806	7.950286	7.663167	8.029392	7.823459	8.005705
1455571_x_at	11.97326	11.85444	11.97173	11.98543	12.08843	12.0763
1455572_x_at	13.87877	13.82953	13.82652	13.88114	13.86161	13.87982
1455573_at	4.339746	4.234781	4.386463	4.368706	4.139551	4.105695
1455574_at	7.527376	7.804821	7.705964	7.552729	7.429178	7.514955
1455575_at	5.588488	5.622219	5.425744	5.662823	5.600022	5.546803
1455576_at	8.399842	8.448069	8.641798	8.715752	8.993148	8.625992
1455577_at	4.162057	4.290926	4.28694	4.147939	4.314475	4.263904
1455578_x_at	14.3346	14.33383	14.35054	14.29713	14.31678	14.28706
1455579_at	3.26662	3.361621	3.361252	3.422089	3.40328	3.397937
1455580_at	6.179858	6.245594	6.001841	6.327673	6.215383	6.600688
1455581_x_at	5.14052	4.908378	4.81566	5.427421	5.112951	5.121524
1455582_at	4.877165	4.860487	4.970915	5.002761	4.986631	4.71343
1455583_at	5.758318	5.738691	5.882658	5.839381	5.846154	5.715041
1455584_at	6.327899	6.595132	6.464793	6.346353	6.15167	6.177989
1455585_at	7.471769	7.464769	7.578162	7.448165	7.420783	7.455363
1455586_at	6.050348	5.486579	5.895675	5.658619	5.799139	5.775085
1455587_at	4.525474	4.662228	4.597997	4.564591	4.527667	4.619193
1455588_at	7.368993	7.393135	7.694748	7.338495	7.168398	7.451635
1455589_at	4.465997	4.785735	4.74919	4.885969	4.789655	5.049918
1455590_at	7.742179	7.340105	7.193761	7.223387	7.547075	7.417809
1455591_at	4.496796	4.376634	4.549862	4.150509	4.53428	4.339149
1455592_at	3.745249	3.781547	3.919308	3.730573	3.77566	3.749564
1455593_at	4.032878	3.9913	3.810702	3.783355	3.854133	3.921134
1455594_at	6.047194	6.185657	6.137928	6.096395	5.999754	5.869231
1455595_at	3.600257	3.511894	3.396307	3.38464	3.486647	3.413672
1455596_a_at	6.133865	6.066876	6.117686	6.363553	6.378695	6.105413
1455597_at	5.445759	5.486046	5.466656	5.325331	5.390811	5.339004
1455598_at	7.318032	7.396789	7.240149	7.286187	7.410194	7.30559
1455599_at	8.717606	8.602905	8.758135	8.442805	8.321379	8.61575
1455600_at	7.588225	7.432691	7.575953	7.932261	7.74295	7.69399
1455601_at	4.030765	3.917336	4.069273	3.986024	3.918297	3.8547
1455602_x_at	3.590648	3.667231	3.563388	3.815508	3.937982	3.947431
1455603_at	4.147088	4.099917	4.217292	4.211955	4.336583	4.167232
1455604_at	4.516934	4.182794	4.375553	4.206946	3.923822	4.168137
1455605_at	5.197418	5.098696	5.099513	4.728347	4.840368	4.971537
1455606_at	5.649516	6.211152	5.617013	5.208464	5.170924	5.212518
1455607_at	3.774433	3.841881	3.734679	3.656576	3.690161	3.565323
1455608_at	6.190153	5.934808	5.964431	6.17225	5.992534	6.075116
1455609_at	6.393013	6.546647	6.700044	6.753151	7.071266	6.743062
1455610_at	4.882461	4.792092	5.00963	4.720321	4.79809	4.781508
1455611_at	5.777938	5.877583	6.003248	5.75825	5.743498	5.753915
1455612_at	4.215736	4.516679	4.318477	4.361964	4.354781	4.30257
1455613_at	6.049974	6.283776	6.140227	5.973255	5.905645	6.007524
1455614_at	6.142265	6.413234	6.333655	6.123185	6.136768	6.123185
1455615_at	4.188058	4.458735	4.212271	4.326745	4.345878	4.259454
1455616_at	7.625208	7.336831	7.752637	7.683314	7.395225	7.651361
1455617_at	4.717894	4.267827	4.416542	4.465677	4.457	4.13481
1455618_x_at	3.776137	3.831628	3.670359	3.916882	3.55011	3.793283
1455619_at	4.671038	5.008882	4.514255	4.799647	4.676789	4.781508
1455620_at	4.00658	3.997039	4.023386	4.123502	4.108567	4.029902
1455621_at	3.65219	3.775178	3.822474	3.825329	3.865207	3.983025
1455622_at	4.213578	4.445967	4.049749	4.001208	4.105139	4.056014
1455623_at	4.553396	4.797566	4.713084	4.735751	4.877723	4.775781
1455624_at	6.860044	6.555437	6.651569	6.702146	6.935331	6.682425
1455625_at	5.36039	5.565768	5.526157	5.355793	5.243448	5.362037
1455626_at	3.84416	3.73748	3.671343	3.448378	4.018328	3.82114
1455627_at	3.495419	3.240391	3.088081	3.209391	3.114052	3.307564
1455628_at	4.119731	4.250186	3.780913	4.111238	4.004042	4.08627
1455629_at	4.61623	4.580989	4.242881	4.75811	4.606878	4.69015
1455630_at	4.913412	5.071701	4.816698	4.962238	4.907303	4.850803
1455631_at	4.308014	4.15865	3.709063	3.978472	4.057235	3.930189
1455632_at	4.484042	4.426587	4.413801	4.290053	4.404753	4.638855
1455633_at	4.96574	4.875046	4.869391	4.949407	4.662006	4.903544
1455634_at	7.486279	7.602206	7.65943	7.748227	7.762755	7.518438
1455635_at	3.896263	3.869308	3.91191	3.905523	4.037948	3.855251
1455636_at	3.821896	3.790618	3.704786	3.684416	3.858854	3.790618
1455637_x_at	5.277313	5.461812	5.495421	5.704533	5.296862	5.491484
1455638_at	3.308454	3.053557	3.188972	3.115222	3.321573	3.303767
1455639_at	5.230569	5.212965	5.21208	5.180397	5.287487	5.182537
1455640_a_at	9.272587	9.397674	9.522641	9.357572	9.419273	9.334831
1455641_at	3.616857	3.550709	3.418108	3.706946	3.63342	3.607505
1455642_a_at	4.354873	4.476867	4.515924	4.385578	4.670548	4.66746
1455643_s_at	10.20742	10.24261	10.41621	10.17966	10.02564	10.19597
1455644_at	6.946478	6.833491	6.957107	7.006138	6.951665	7.112518
1455645_at	4.261816	3.964005	4.154048	3.935554	4.124879	3.929127
1455646_at	4.672696	4.849833	4.643422	4.9384	4.982784	4.724092
1455647_at	5.369617	5.194863	5.26275	5.416738	5.311438	5.449133
1455648_at	6.508987	6.605237	6.336558	6.699311	6.518125	6.6521
1455649_at	4.698586	4.404982	4.433789	4.532572	4.548841	4.546139
1455650_at	3.500726	3.833882	3.895756	3.618733	3.794224	3.736202
1455651_at	7.717027	7.630483	7.915417	7.740602	7.740255	7.703417
1455652_at	5.542623	5.462234	5.12415	4.874751	4.802921	5.307884
1455653_at	3.683267	3.662139	3.693374	3.93068	3.789303	3.663955
1455654_at	4.519502	4.573513	4.519502	4.469271	4.522304	4.689507
1455655_a_at	10.7009	10.63615	10.49667	10.72105	10.66835	10.62718
1455656_at	10.44025	10.52328	10.68503	10.09073	9.782356	10.22914
1455657_at	7.255106	7.331912	7.31768	7.100297	7.257742	6.976899
1455658_at	9.074314	9.029494	9.259543	9.004274	8.935868	9.150441
1455659_at	4.585771	4.812702	4.564591	4.551235	4.672916	4.701482
1455660_at	4.493802	4.559741	4.684629	4.485672	4.25673	4.436121
1455661_at	4.78721	4.795371	4.897004	4.698454	4.797039	4.666435
1455662_x_at	13.92164	13.95032	13.89092	13.88675	13.89275	13.92251
1455663_at	3.965515	3.822833	3.801681	3.893779	3.856015	4.086504
1455664_at	4.423263	4.454073	4.270969	4.32584	4.211421	4.32584
1455665_at	5.079138	5.276486	5.09254	4.749709	4.814499	4.665258
1455666_at	4.250608	4.076778	4.266373	3.979735	4.222627	4.220575
1455667_at	5.4757	5.616884	5.683768	5.648105	5.505862	5.593037
1455668_at	7.444751	7.519089	7.525587	7.531493	7.513183	7.539932
1455669_at	4.226668	4.346624	3.919809	4.20201	4.231093	4.243354
1455670_at	3.955175	4.102344	4.03324	4.056525	4.024512	3.985317
1455671_at	6.578167	6.714365	6.67501	6.617126	6.353669	6.624744
1455672_s_at	6.368395	6.305124	6.278308	6.414637	6.569868	6.297357
1455673_at	6.335143	6.393603	6.592023	6.387176	6.23824	6.3916
1455674_at	7.592303	7.381629	7.522645	7.535893	7.345036	7.512817
1455675_a_at	9.30688	9.282921	9.424257	9.228184	9.273798	9.267076
1455676_x_at	8.691104	8.790367	8.909773	8.704786	8.710021	8.755839
1455677_s_at	5.290046	5.362287	5.401727	5.384877	5.362287	5.391391
1455678_at	6.198932	6.467564	6.427808	6.135173	6.180935	6.0729
1455679_at	8.430602	8.335454	7.906977	7.377076	7.633631	7.498631
1455680_at	7.615667	7.844033	7.54855	7.144511	7.024137	7.302083
1455681_at	7.618974	7.623687	7.547749	7.557255	7.613075	7.545523
1455682_at	7.292833	7.116846	7.534345	7.672201	7.592416	7.82503
1455683_a_at	3.603584	3.567216	3.851574	3.530347	3.648231	3.555878
1455684_at	5.02885	5.004536	4.927434	4.983048	5.015193	4.774986
1455685_at	4.819659	4.666087	4.744704	4.781158	4.781678	4.917039
1455686_at	3.664542	3.808408	3.780913	3.497749	3.567216	3.455579
1455687_at	3.90701	3.784138	3.780913	4.099481	3.809761	3.904044
1455688_at	3.716331	3.820268	3.685177	3.716331	4.172659	3.673224
1455689_at	5.954189	5.63987	5.9847	5.996527	5.878286	5.943077
1455690_at	4.328824	4.287311	4.397371	4.33856	4.419347	4.41314
1455691_at	6.520037	6.67699	6.643247	6.472011	6.725415	6.530274
1455692_x_at	8.670053	9.144329	9.157059	9.485838	9.43927	9.072944
1455693_x_at	13.91169	13.80775	13.71366	13.8524	13.86279	13.82494
1455694_at	6.727202	7.1225	7.008583	6.610699	7.149974	6.688689
1455695_at	6.840026	6.637716	6.814994	6.828591	7.445052	7.054023
1455696_a_at	9.400018	9.222745	9.207602	9.257278	9.358609	9.058917
1455697_at	5.664791	5.805045	5.400786	5.442256	5.510198	5.343353
1455698_at	4.068824	4.22362	3.999734	4.323685	4.019858	4.279725
1455699_at	5.431748	5.510956	5.407796	5.168915	4.934517	5.16162
1455700_at	6.715398	6.73441	6.641306	6.841493	6.967872	6.956982
1455701_at	4.441762	4.409891	4.384934	4.4039	4.559849	4.182298
1455702_at	4.701222	4.259569	4.443444	4.263491	4.305631	4.575183
1455703_at	5.00963	5.561424	5.379264	5.162762	5.364002	5.212523
1455704_at	6.716735	6.513914	6.554054	6.520873	6.536227	6.408704
1455705_at	5.291897	5.551812	5.201441	5.017715	5.169155	5.145884
1455706_at	4.245897	4.100399	4.121506	4.061396	3.95153	4.070647
1455707_at	3.787397	3.734283	3.948768	3.738056	3.91416	3.862434
1455708_at	4.664333	4.321681	4.339795	4.427718	4.503063	4.661945
1455709_at	4.274948	4.120384	4.220332	4.180324	4.340822	4.160383
1455710_x_at	6.374621	6.298937	6.391233	6.581298	6.37016	6.425818
1455711_at	4.997842	4.722959	4.96323	4.80087	4.926625	5.070517
1455712_at	3.320033	3.293754	3.286824	3.374033	3.248889	3.305291
1455713_x_at	11.50902	11.6141	11.72125	11.431	11.3469	11.47134
1455714_at	6.27828	6.182215	6.117183	6.291697	6.386763	6.270705
1455715_at	3.807598	3.80949	3.728571	3.865744	3.705137	4.018328
1455716_at	4.916447	4.968419	4.795529	4.98501	5.003252	4.958171
1455717_s_at	3.527294	3.354499	3.557206	3.670085	3.727348	3.593327
1455718_at	4.457383	4.401737	4.427069	4.469517	4.422213	4.512562
1455719_at	8.86605	9.910197	10.47812	11.077	11.08355	9.883962
1455720_at	3.94011	4.100064	3.837203	4.071558	4.097008	4.006895
1455721_at	4.406977	4.561659	4.403141	4.667219	4.765357	4.562478
1455722_at	3.597332	3.31387	3.485797	3.273298	3.153292	3.46351
1455723_at	7.69954	7.493924	7.852	7.523138	7.399426	7.297423
1455724_at	5.14518	5.160034	5.043669	4.877116	5.159424	5.011962
1455725_a_at	13.11759	13.05424	13.02331	13.1442	13.02631	13.18444
1455726_at	8.535547	8.599907	8.744694	8.38395	8.461743	8.506345
1455727_at	7.550212	7.567344	7.964625	7.836463	7.589488	7.819543
1455728_at	6.517859	6.617948	6.497729	6.323855	6.625856	6.539075
1455729_at	6.457615	6.32726	6.757047	6.238474	6.348016	6.527929
1455730_at	9.82629	9.593737	9.594662	9.751022	9.709845	9.73
1455731_at	7.7775	7.787691	8.116223	8.021005	7.923705	8.328739
1455732_at	7.871557	7.71108	7.733846	8.149743	8.18912	8.158069
1455733_at	8.911374	8.981824	9.011208	8.745442	8.699911	8.917336
1455734_at	6.866754	6.877987	6.579886	6.914743	6.763867	6.714154
1455735_at	7.469896	7.442896	7.442979	7.467745	7.585219	7.79997
1455736_at	3.916235	3.895785	4.113645	4.045354	3.971828	4.153348
1455737_at	5.420723	5.598179	5.710136	5.60616	5.742999	5.578411
1455738_at	7.599335	7.615862	7.890931	7.46311	7.545719	7.65952
1455739_at	6.417783	6.499854	6.389513	6.540745	6.550337	6.382884
1455740_at	4.311296	4.043974	4.485451	4.222534	4.098408	4.109762
1455741_a_at	7.925055	8.178849	8.384685	7.384669	7.563324	7.761457
1455742_x_at	11.12553	11.20662	11.19989	11.51735	11.45201	11.45439
1455743_at	4.883636	4.794727	4.664866	4.925195	5.003548	4.873744
1455744_at	7.082485	7.128395	7.265374	7.560346	7.525215	7.255381
1455745_at	4.435546	4.286453	4.480338	4.215206	4.18601	4.129866
1455746_at	4.259676	4.4529	4.802299	4.314412	4.297376	4.234781
1455747_at	3.679205	3.686068	3.64353	3.567702	3.580675	3.538978
1455748_at	4.395021	4.574298	4.380518	4.496083	4.427525	4.465363
1455749_x_at	8.068055	8.020057	7.990462	8.155721	7.922467	8.140531
1455750_at	5.31443	5.186453	4.924405	5.238572	4.960025	4.757331
1455751_at	5.232584	5.222653	5.053145	5.287721	4.847396	5.068112
1455752_a_at	9.558899	9.445045	9.589586	9.538539	9.556316	9.549816
1455753_at	4.395204	4.257746	4.413173	4.525771	4.33724	4.417273
1455754_at	3.982256	3.714495	3.900773	3.76323	3.785378	3.772653
1455755_at	3.969047	4.199611	4.064719	4.063705	3.985095	4.03428
1455756_at	6.420296	6.666745	6.427189	6.443626	6.399842	6.68542
1455757_at	6.357134	6.002771	6.030222	6.030987	6.024429	6.101737
1455758_at	4.749439	4.48445	4.505805	4.639998	4.589241	4.80154
1455759_a_at	6.468077	6.421478	6.550615	6.530552	6.568602	6.492699
1455760_at	5.798469	5.67452	5.874699	5.28387	5.480454	5.550905
1455761_at	3.314575	3.72266	3.314255	3.619054	3.274998	3.433695
1455762_at	4.148892	4.267561	4.104162	4.009591	4.126748	4.109665
1455763_at	4.961993	5.223049	5.116342	5.046889	5.296126	5.176117
1455764_at	6.71377	6.433266	6.485037	6.568413	6.370758	6.247115
1455765_a_at	5.503298	5.272895	5.485853	5.387362	5.380429	5.293365
1455766_at	3.396659	3.348037	3.50902	3.333923	3.408607	3.322609
1455767_x_at	13.25123	13.23205	13.18198	13.26223	13.21361	13.28296
1455768_at	6.103714	6.516421	6.369432	5.64508	5.607962	5.750247
1455769_at	3.491341	3.464054	3.411798	3.313902	3.581289	3.339191
1455770_at	3.529768	3.407285	3.313007	3.520822	3.515082	3.464102
1455771_at	6.650798	6.497589	6.348761	5.604	6.266078	5.489836
1455772_at	3.61769	3.371831	3.913439	3.563526	3.707253	3.574853
1455773_at	7.266099	5.81141	7.359515	6.669831	6.803276	7.913864
1455774_at	5.72496	5.673397	5.633579	5.651739	5.499298	5.752718
1455775_at	5.794297	5.905397	5.960903	6.052275	6.078348	5.999813
1455776_x_at	8.014881	8.125914	7.864891	7.917752	7.905948	7.915315
1455777_x_at	8.231369	8.32891	8.209367	8.239908	8.276868	8.154689
1455778_at	6.252281	6.700593	6.132065	6.420229	6.142943	6.036637
1455779_at	4.671038	4.58504	4.385932	4.781784	4.859111	4.671071
1455780_at	6.339988	6.586268	6.482059	6.368572	6.433923	6.265379
1455781_at	4.144623	3.980613	4.267561	4.083225	4.295826	4.166035
1455782_at	3.814911	3.574138	3.451036	3.531888	3.458121	3.517142
1455783_at	4.25041	4.332401	4.33755	4.423721	4.452523	4.378543
1455784_at	4.214504	4.228	4.141621	4.255382	4.238916	4.150509
1455785_at	3.820543	3.785832	3.578907	3.714476	3.642717	3.734173
1455786_at	3.874391	3.711661	3.797207	3.771872	3.815615	3.815615
1455787_x_at	6.827192	6.565162	6.871449	7.122545	7.019766	6.988931
1455788_x_at	9.897589	9.91817	9.813877	9.703964	9.762441	9.724048
1455789_x_at	13.56974	13.50007	13.50739	13.63437	13.50427	13.48795
1455790_at	7.544431	7.904972	8.14438	7.566752	7.738713	7.649039
1455791_at	3.830388	3.882267	3.790313	3.731522	3.702022	3.937886
1455792_x_at	3.62771	3.669474	3.45623	3.664107	3.466199	3.334074
1455793_at	4.281135	4.080509	4.040461	4.238557	4.229643	4.136712
1455794_at	5.937527	5.796935	5.699892	5.869589	5.793939	5.946172
1455795_at	3.590998	3.56526	3.349912	3.681037	3.810702	3.728411
1455796_x_at	3.210573	3.358345	3.231652	3.342578	3.365132	3.207196
1455797_x_at	8.700836	8.558074	8.618284	8.57141	8.647395	8.639091
1455798_at	9.088861	9.142735	8.908936	8.884317	8.661244	8.724329
1455799_at	3.430705	3.263061	3.360453	3.341244	3.289586	3.164097
1455800_x_at	10.87663	10.98871	10.84729	10.73932	10.67149	10.67164
1455801_x_at	9.219766	9.223215	9.052775	9.079348	9.122379	9.19988
1455802_x_at	3.172208	3.053998	3.055906	3.070975	2.958537	3.074484
1455803_at	9.350429	9.466251	9.640375	9.198472	9.269368	9.199895
1455804_x_at	5.998759	6.097029	6.04669	6.247835	6.340116	6.216307
1455805_x_at	6.343614	6.317621	6.397865	6.379525	6.365346	6.306646
1455806_x_at	11.33652	11.33714	11.51513	10.67526	11.17304	11.23212
1455807_at	3.984408	3.846756	3.886084	4.100941	3.950015	3.827157
1455808_at	3.610972	3.481807	3.501588	3.52724	3.526468	3.630576
1455809_x_at	8.981868	9.193962	9.002387	9.213111	9.093044	9.123643
1455810_a_at	4.811318	4.814499	4.903056	4.638883	4.636904	4.763984
1455811_at	5.015523	4.832274	5.00963	4.853038	4.728937	4.860688
1455812_x_at	3.448096	3.409293	3.784096	3.345173	3.595553	3.562835
1455813_at	3.194762	3.326621	3.283456	3.216855	3.120179	3.134061
1455814_x_at	11.2574	11.46512	11.50014	11.4238	11.44651	11.46942
1455815_a_at	11.91335	11.97392	11.91489	11.875	11.82267	11.86703
1455816_a_at	6.712881	6.670006	6.778585	6.906706	6.664197	6.904073
1455817_x_at	4.375406	4.224988	4.333081	4.6269	4.636182	4.558959
1455818_at	7.606795	7.444961	7.692662	7.712013	7.765697	7.665579
1455819_at	10.47979	10.4838	10.49216	10.53878	10.61853	10.58093
